OrderID,CustomerID,Product,Category,Quantity,Price,OrderDate,Region,Total Amount,Order_Year,Order_Month
O108149,C5328,Shoes,Fashion,2,178.15,9,north,356.3,2025,9
O108150,C1852,Watch,Fashion,4,343.75,1,SOUTH,1375.0,2025,1
O108151,C3063,Book,Stationery,2,906.25,7,North,1812.5,2025,7
O108152,C1334,Bag,Fashion,2,127.15,11,EAST,254.3,2024,11
O108153,C3388,Book,Stationery,4,209.83,8,EAST,839.32,2025,8
O108154,C4193,Laptop,Electronics,2,740.83,5,EAST,1481.66,2025,5
O108155,C4061,Bag,Fashion,4,705.2,11,north,2820.8,2024,11
O108156,C1346,Laptop,Electronics,1,999.46,5,east,999.46,2025,5
O108157,C2876,Shoes,Fashion,4,965.43,2,SOUTH,3861.72,2025,2
O108158,C4023,Phone,Electronics,1,636.61,3,north,636.61,2025,3
O108159,C2531,Headphones,Electronics,2,472.95,6,West,945.9,2025,6
O108160,C1190,Laptop,Electronics,4,563.22,1,east,2252.88,2025,1
O108161,C4848,Watch,Fashion,2,749.66,1,SOUTH,1499.32,2025,1
O108162,C4368,Phone,Electronics,4,951.21,2,EAST,3804.84,2025,2
O108163,C3380,Watch,Fashion,1,165.19,9,West,165.19,2025,9
O108164,C5344,Laptop,Electronics,1,962.09,4,SOUTH,962.09,2025,4
O108165,C1184,Shoes,Fashion,4,928.67,4,West,3714.68,2025,4
O108166,C1892,Book,Stationery,1,850.95,3,north,850.95,2025,3
O108167,C5555,Book,Stationery,2,138.53,2,North,277.06,2025,2
O108168,C5249,Headphones,Electronics,2,516.35,12,West,1032.7,2024,12
O108169,C3256,Phone,Electronics,3,92.49,6,east,277.46999999999997,2025,6
O108170,C2099,Phone,Electronics,1,457.08,10,North,457.08,2024,10
O108171,C1504,Book,Stationery,2,85.26,7,EAST,170.52,2025,7
O108172,C3784,Phone,Electronics,4,973.29,12,north,3893.16,2024,12
O108173,C1471,Bag,Fashion,1,423.39,5,West,423.39,2025,5
O108174,C3386,Phone,Electronics,2,566.21,4,West,1132.42,2025,4
O108175,C2770,Watch,Fashion,1,366.04,9,EAST,366.04,2025,9
O108176,C3908,Phone,Electronics,4,914.6,5,east,3658.4,2025,5
O108177,C5310,Phone,Electronics,2,137.85,7,North,275.7,2025,7
O108178,C3581,Laptop,Electronics,3,389.64,1,east,1168.92,2025,1
O108179,C2000,Headphones,Electronics,3,759.61,12,east,2278.83,2024,12
O108180,C2817,Watch,Fashion,1,289.83,12,West,289.83,2024,12
O108181,C1837,Laptop,Electronics,4,457.56,12,east,1830.24,2024,12
O108182,C5914,Bag,Fashion,2,778.06,4,North,1556.12,2025,4
O108183,C4821,Book,Stationery,4,668.61,3,North,2674.44,2025,3
O108184,C2013,Shoes,Fashion,2,281.19,12,North,562.38,2024,12
O108185,C5968,Book,Stationery,1,994.01,1,North,994.01,2025,1
O108186,C2975,Watch,Fashion,2,839.74,7,North,1679.48,2025,7
O108187,C2621,Watch,Fashion,4,285.47,7,EAST,1141.88,2025,7
O108188,C2103,Laptop,Electronics,4,250.47,1,West,1001.88,2025,1
O108189,C3646,Watch,Fashion,1,77.86,7,east,77.86,2025,7
O108190,C1321,Watch,Fashion,4,744.27,5,north,2977.08,2025,5
O108191,C1284,Phone,Electronics,2,190.35,7,West,380.7,2025,7
O108192,C1687,Shoes,Fashion,1,242.14,4,north,242.14,2025,4
O108193,C5136,Book,Stationery,2,701.72,3,SOUTH,1403.44,2025,3
O108194,C3682,Headphones,Electronics,4,827.85,8,North,3311.4,2025,8
O108195,C1780,Laptop,Electronics,1,434.03,6,West,434.03,2025,6
O108196,C5101,Headphones,Electronics,2,664.66,5,North,1329.32,2025,5
O108197,C5526,Laptop,Electronics,4,429.82,3,north,1719.28,2025,3
O108198,C5296,Headphones,Electronics,4,471.32,2,EAST,1885.28,2025,2
O108199,C1087,Shoes,Fashion,3,575.25,1,SOUTH,1725.75,2025,1
O108200,C2709,Bag,Fashion,4,54.69,12,West,218.76,2024,12
O108201,C1240,Laptop,Electronics,2,427.43,11,North,854.86,2024,11
O108202,C3740,Headphones,Electronics,1,641.53,10,SOUTH,641.53,2024,10
O108203,C1917,Book,Stationery,3,959.9,3,SOUTH,2879.7,2025,3
O108204,C5892,Phone,Electronics,4,260.72,6,West,1042.88,2025,6
O108205,C1107,Book,Stationery,4,484.66,6,West,1938.64,2025,6
O108206,C4090,Shoes,Fashion,4,636.58,9,north,2546.32,2025,9
O108207,C5074,Headphones,Electronics,2,752.4,6,EAST,1504.8,2025,6
O108208,C3323,Shoes,Fashion,3,713.87,9,north,2141.61,2025,9
O108209,C5883,Book,Stationery,2,102.1,12,SOUTH,204.2,2024,12
O108210,C4403,Phone,Electronics,3,663.56,4,West,1990.6799999999998,2025,4
O108211,C2750,Laptop,Electronics,1,66.21,2,north,66.21,2025,2
O108212,C5995,Watch,Fashion,2,6.53,7,North,13.06,2025,7
O108213,C2097,Bag,Fashion,2,234.31,5,north,468.62,2025,5
O108214,C1624,Bag,Fashion,1,254.07,8,SOUTH,254.07,2025,8
O108215,C1580,Bag,Fashion,3,742.97,7,EAST,2228.91,2025,7
O108216,C5308,Phone,Electronics,4,846.95,1,EAST,3387.8,2025,1
O108217,C5710,Headphones,Electronics,1,177.55,7,SOUTH,177.55,2025,7
O108218,C5417,Book,Stationery,4,22.75,12,SOUTH,91.0,2024,12
O108219,C2895,Book,Stationery,4,89.51,8,EAST,358.04,2025,8
O108220,C4910,Shoes,Fashion,1,548.53,7,West,548.53,2025,7
O108221,C1216,Laptop,Electronics,3,471.43,8,north,1414.29,2025,8
O108222,C4336,Phone,Electronics,4,478.3,5,east,1913.2,2025,5
O108223,C2291,Shoes,Fashion,1,622.77,5,east,622.77,2025,5
O108224,C5969,Bag,Fashion,2,349.06,9,east,698.12,2025,9
O108225,C2211,Headphones,Electronics,2,225.58,12,North,451.16,2024,12
O108226,C4696,Laptop,Electronics,2,867.15,12,EAST,1734.3,2024,12
O108227,C3766,Headphones,Electronics,1,748.24,3,North,748.24,2025,3
O108228,C1755,Laptop,Electronics,2,286.09,12,east,572.18,2024,12
O108229,C1298,Shoes,Fashion,4,137.58,12,north,550.32,2024,12
O108230,C3408,Book,Stationery,2,215.68,2,SOUTH,431.36,2025,2
O108231,C5391,Headphones,Electronics,2,229.85,11,North,459.7,2024,11
O108232,C1351,Shoes,Fashion,4,617.89,2,North,2471.56,2025,2
O108233,C1174,Book,Stationery,2,138.26,3,EAST,276.52,2025,3
O108234,C3764,Shoes,Fashion,4,132.51,2,east,530.04,2025,2
O108235,C4239,Laptop,Electronics,2,885.65,10,West,1771.3,2024,10
O108236,C1379,Phone,Electronics,4,495.08,5,West,1980.32,2025,5
O108237,C1786,Phone,Electronics,2,453.76,4,EAST,907.52,2025,4
O108238,C2055,Watch,Fashion,4,185.55,3,north,742.2,2025,3
O108239,C1147,Laptop,Electronics,1,458.91,5,SOUTH,458.91,2025,5
O108240,C2580,Laptop,Electronics,4,365.3,5,EAST,1461.2,2025,5
O108241,C1453,Book,Stationery,2,676.08,9,SOUTH,1352.16,2025,9
O108242,C2664,Book,Stationery,2,52.66,4,SOUTH,105.32,2025,4
O108243,C4259,Laptop,Electronics,3,995.15,6,north,2985.45,2025,6
O108244,C1724,Book,Stationery,4,660.08,1,east,2640.32,2025,1
O108245,C1223,Watch,Fashion,1,523.56,11,SOUTH,523.56,2024,11
O108246,C4732,Bag,Fashion,4,877.88,3,North,3511.52,2025,3
O108247,C2743,Headphones,Electronics,4,190.77,11,SOUTH,763.08,2024,11
O108248,C2437,Headphones,Electronics,1,104.31,6,SOUTH,104.31,2025,6
O108249,C3080,Headphones,Electronics,4,925.94,2,SOUTH,3703.76,2025,2
O108250,C3914,Phone,Electronics,1,528.7,9,north,528.7,2025,9
O108251,C4520,Watch,Fashion,1,434.82,1,West,434.82,2025,1
O108252,C2502,Watch,Fashion,4,39.67,8,West,158.68,2025,8
O108253,C1891,Laptop,Electronics,4,712.42,3,West,2849.68,2025,3
O108254,C4975,Bag,Fashion,2,193.66,12,east,387.32,2024,12
O108255,C5598,Shoes,Fashion,2,234.14,5,east,468.28,2025,5
O108256,C2168,Bag,Fashion,3,827.97,8,EAST,2483.91,2025,8
O108257,C5296,Phone,Electronics,3,712.95,7,EAST,2138.8500000000004,2025,7
O108258,C3378,Book,Stationery,4,536.56,3,West,2146.24,2025,3
O108259,C1330,Shoes,Fashion,1,544.31,7,EAST,544.31,2025,7
O108260,C3490,Bag,Fashion,3,507.97,6,SOUTH,1523.91,2025,6
O108261,C1040,Watch,Fashion,4,301.24,7,EAST,1204.96,2025,7
O108262,C4665,Phone,Electronics,3,812.28,11,east,2436.84,2024,11
O108263,C3806,Phone,Electronics,1,20.74,10,West,20.74,2024,10
O108264,C4906,Headphones,Electronics,4,749.34,7,North,2997.36,2025,7
O108265,C5507,Headphones,Electronics,1,668.82,9,SOUTH,668.82,2025,9
O108266,C5330,Headphones,Electronics,4,464.81,5,West,1859.24,2025,5
O108267,C1377,Watch,Fashion,3,900.71,3,SOUTH,2702.13,2025,3
O108268,C4066,Laptop,Electronics,2,627.73,6,east,1255.46,2025,6
O108269,C2016,Book,Stationery,3,884.99,3,West,2654.9700000000003,2025,3
O108270,C4035,Watch,Fashion,3,773.0,2,EAST,2319.0,2025,2
O108271,C1147,Headphones,Electronics,2,250.35,12,east,500.7,2024,12
O108272,C1389,Laptop,Electronics,2,665.07,4,West,1330.14,2025,4
O108273,C5624,Laptop,Electronics,4,792.64,8,West,3170.56,2025,8
O108274,C1531,Phone,Electronics,4,314.52,12,east,1258.08,2024,12
O108275,C3340,Phone,Electronics,1,754.05,9,east,754.05,2025,9
O108276,C1129,Shoes,Fashion,1,60.7,11,EAST,60.7,2024,11
O108277,C4711,Laptop,Electronics,3,386.4,11,north,1159.1999999999998,2024,11
O108278,C5775,Laptop,Electronics,2,703.05,4,EAST,1406.1,2025,4
O108279,C4300,Headphones,Electronics,1,723.66,9,north,723.66,2025,9
O108280,C5692,Watch,Fashion,3,248.22,6,EAST,744.66,2025,6
O108281,C4446,Phone,Electronics,2,591.79,12,SOUTH,1183.58,2024,12
O108282,C5691,Shoes,Fashion,4,528.59,9,North,2114.36,2025,9
O108283,C3428,Headphones,Electronics,3,245.14,1,SOUTH,735.42,2025,1
O108284,C5953,Laptop,Electronics,4,646.99,1,North,2587.96,2025,1
O108285,C4737,Book,Stationery,1,59.3,8,SOUTH,59.3,2025,8
O108286,C5277,Phone,Electronics,1,990.83,3,north,990.83,2025,3
O108287,C5384,Phone,Electronics,2,934.04,11,north,1868.08,2024,11
O108288,C5745,Watch,Fashion,3,313.93,7,north,941.79,2025,7
O108289,C5659,Bag,Fashion,4,85.81,2,EAST,343.24,2025,2
O108290,C3706,Laptop,Electronics,2,422.59,11,north,845.18,2024,11
O108291,C3411,Book,Stationery,1,666.84,3,SOUTH,666.84,2025,3
O108292,C5099,Headphones,Electronics,1,647.18,2,North,647.18,2025,2
O108293,C5665,Headphones,Electronics,3,594.09,12,SOUTH,1782.27,2024,12
O108294,C2592,Phone,Electronics,4,293.36,8,North,1173.44,2025,8
O108295,C2559,Headphones,Electronics,3,747.4,9,SOUTH,2242.2,2025,9
O108296,C2827,Shoes,Fashion,4,447.88,7,EAST,1791.52,2025,7
O108297,C2157,Watch,Fashion,4,454.99,9,east,1819.96,2025,9
O108298,C4521,Watch,Fashion,3,666.18,9,North,1998.54,2025,9
O108299,C5586,Watch,Fashion,2,72.91,4,east,145.82,2025,4
O108300,C1448,Laptop,Electronics,3,993.7,10,EAST,2981.1000000000004,2024,10
O108301,C1188,Book,Stationery,3,571.66,6,West,1714.98,2025,6
O108302,C4874,Headphones,Electronics,1,788.46,9,east,788.46,2025,9
O108303,C1964,Laptop,Electronics,1,219.17,9,north,219.17,2025,9
O108304,C4421,Shoes,Fashion,3,417.19,4,North,1251.57,2025,4
O108305,C1250,Watch,Fashion,3,919.91,3,north,2759.73,2025,3
O108306,C2424,Laptop,Electronics,1,873.74,4,EAST,873.74,2025,4
O108307,C3535,Laptop,Electronics,4,870.38,6,SOUTH,3481.52,2025,6
O108308,C2868,Phone,Electronics,3,328.94,4,SOUTH,986.8199999999999,2025,4
O108309,C2805,Watch,Fashion,2,720.05,12,EAST,1440.1,2024,12
O108310,C5934,Shoes,Fashion,2,781.37,8,West,1562.74,2025,8
O108311,C2998,Phone,Electronics,2,331.39,7,West,662.78,2025,7
O108312,C5261,Phone,Electronics,3,786.26,3,West,2358.7799999999997,2025,3
O108313,C5596,Laptop,Electronics,4,139.39,12,east,557.56,2024,12
O108314,C3332,Book,Stationery,4,972.5,5,east,3890.0,2025,5
O108315,C3823,Headphones,Electronics,1,119.19,5,SOUTH,119.19,2025,5
O108316,C1965,Shoes,Fashion,3,562.47,12,east,1687.41,2024,12
O108317,C5638,Book,Stationery,4,749.58,8,North,2998.32,2025,8
O108318,C3796,Headphones,Electronics,3,177.05,2,North,531.1500000000001,2025,2
O108319,C2206,Bag,Fashion,1,953.09,10,east,953.09,2024,10
O108320,C3938,Book,Stationery,1,335.53,5,West,335.53,2025,5
O108321,C2201,Bag,Fashion,1,632.21,1,EAST,632.21,2025,1
O108322,C3179,Phone,Electronics,2,91.95,12,east,183.9,2024,12
O108323,C5510,Watch,Fashion,3,284.38,4,east,853.14,2025,4
O108324,C4099,Headphones,Electronics,1,217.7,2,EAST,217.7,2025,2
O108325,C1596,Book,Stationery,3,489.98,12,EAST,1469.94,2024,12
O108326,C2774,Laptop,Electronics,2,425.41,9,north,850.82,2025,9
O108327,,Phone,Electronics,2,404.02,4,EAST,808.04,2025,4
O108328,C4489,Shoes,Fashion,1,200.72,11,EAST,200.72,2024,11
O108329,C2193,Headphones,Electronics,1,915.7,3,North,915.7,2025,3
O108330,C5329,Watch,Fashion,4,585.5,4,North,2342.0,2025,4
O108331,C3759,Laptop,Electronics,3,883.92,7,West,2651.7599999999998,2025,7
O108332,C1984,Laptop,Electronics,1,356.31,1,north,356.31,2025,1
O108333,C2573,Laptop,Electronics,4,766.96,2,north,3067.84,2025,2
O108334,C4265,Phone,Electronics,3,564.91,11,east,1694.73,2024,11
O108335,C2971,Shoes,Fashion,1,624.17,3,North,624.17,2025,3
O108336,C3545,Watch,Fashion,4,496.0,7,North,1984.0,2025,7
O108337,C3227,Phone,Electronics,4,467.44,6,West,1869.76,2025,6
O108338,C1332,Headphones,Electronics,3,90.47,12,north,271.40999999999997,2024,12
O108339,C2345,Laptop,Electronics,4,481.3,7,West,1925.2,2025,7
O108340,C2832,Bag,Fashion,3,628.91,11,north,1886.73,2024,11
O108341,,Shoes,Fashion,3,157.93,9,West,473.79,2024,9
O108342,C5209,Shoes,Fashion,3,865.81,2,north,2597.43,2025,2
O108343,C4200,Laptop,Electronics,2,139.47,1,North,278.94,2025,1
O108344,C4189,Watch,Fashion,4,48.77,5,North,195.08,2025,5
O108345,C1451,Laptop,Electronics,3,719.51,6,North,2158.5299999999997,2025,6
O108346,C4171,Headphones,Electronics,1,127.71,7,EAST,127.71,2025,7
O108347,C1614,Bag,Fashion,2,790.05,9,West,1580.1,2025,9
O108348,C2583,Shoes,Fashion,2,101.93,12,SOUTH,203.86,2024,12
O108349,C3743,Shoes,Fashion,4,259.24,1,North,1036.96,2025,1
O108350,C1208,Book,Stationery,3,507.09,12,north,1521.27,2024,12
O108351,C1542,Book,Stationery,4,410.76,3,north,1643.04,2025,3
O108352,C1458,Watch,Fashion,2,419.14,5,SOUTH,838.28,2025,5
O108353,C3287,Laptop,Electronics,3,62.42,3,North,187.26,2025,3
O108354,C5968,Laptop,Electronics,1,186.29,10,West,186.29,2024,10
O108355,C3632,Laptop,Electronics,3,90.38,10,east,271.14,2024,10
O108356,C4340,Laptop,Electronics,2,491.0,9,SOUTH,982.0,2025,9
O108357,C5274,Laptop,Electronics,1,588.24,11,West,588.24,2024,11
O108358,C5771,Shoes,Fashion,3,112.14,4,West,336.42,2025,4
O108359,C4368,Shoes,Fashion,1,867.71,12,West,867.71,2024,12
O108360,C1412,Bag,Fashion,1,768.38,3,EAST,768.38,2025,3
O108361,C2806,Laptop,Electronics,2,762.35,1,east,1524.7,2025,1
O108362,C3212,Phone,Electronics,1,567.24,1,north,567.24,2025,1
O108363,,Phone,Electronics,4,400.55,6,SOUTH,1602.2,2025,6
O108364,C4626,Shoes,Fashion,2,102.66,12,SOUTH,205.32,2024,12
O108365,C4200,Bag,Fashion,4,698.8,7,north,2795.2,2025,7
O108366,C4678,Bag,Fashion,1,672.34,8,north,672.34,2025,8
O108367,C4303,Watch,Fashion,4,805.54,8,north,3222.16,2025,8
O108368,C4372,Bag,Fashion,3,665.48,1,east,1996.44,2025,1
O108369,C5884,Bag,Fashion,1,12.88,11,West,12.88,2024,11
O108370,C1159,Watch,Fashion,3,714.61,9,SOUTH,2143.83,2025,9
O108371,C1754,Shoes,Fashion,4,633.01,1,north,2532.04,2025,1
O108372,C5031,Watch,Fashion,3,356.27,2,EAST,1068.81,2025,2
O108373,C4884,Laptop,Electronics,1,696.16,12,north,696.16,2024,12
O108374,C1390,Shoes,Fashion,3,900.71,12,SOUTH,2702.13,2024,12
O108375,C5631,Book,Stationery,4,276.53,9,SOUTH,1106.12,2025,9
O108376,C5929,Book,Stationery,4,660.66,9,SOUTH,2642.64,2025,9
O108377,C3158,Book,Stationery,4,486.35,6,SOUTH,1945.4,2025,6
O108378,C5292,Bag,Fashion,1,675.02,5,West,675.02,2025,5
O108379,C3152,Laptop,Electronics,4,642.9,3,north,2571.6,2025,3
O108380,C2599,Bag,Fashion,1,877.19,12,EAST,877.19,2024,12
O108381,C4718,Bag,Fashion,3,722.09,3,EAST,2166.27,2025,3
O108382,C2086,Watch,Fashion,4,591.17,6,West,2364.68,2025,6
O108383,C3573,Laptop,Electronics,3,397.11,10,North,1191.33,2024,10
O108384,C2402,Watch,Fashion,2,352.82,2,north,705.64,2025,2
O108385,C4287,Book,Stationery,3,660.93,5,north,1982.79,2025,5
O108386,C5462,Book,Stationery,2,621.06,10,SOUTH,1242.12,2024,10
O108387,C4803,Shoes,Fashion,3,817.03,4,east,2451.09,2025,4
O108388,,Bag,Fashion,1,202.38,2,SOUTH,202.38,2025,2
O108389,C2345,Shoes,Fashion,3,49.65,4,SOUTH,148.95,2025,4
O108390,C1643,Watch,Fashion,1,994.14,8,SOUTH,994.14,2025,8
O108391,C1003,Laptop,Electronics,1,119.39,7,West,119.39,2025,7
O108392,C2792,Bag,Fashion,4,128.68,2,West,514.72,2025,2
O108393,C2949,Headphones,Electronics,1,467.42,10,West,467.42,2024,10
O108394,C3603,Phone,Electronics,2,744.23,7,north,1488.46,2025,7
O108395,C5061,Shoes,Fashion,4,68.63,5,SOUTH,274.52,2025,5
O108396,C3825,Shoes,Fashion,4,654.27,5,SOUTH,2617.08,2025,5
O108397,C2559,Phone,Electronics,3,865.32,10,West,2595.96,2024,10
O108398,C1608,Headphones,Electronics,1,259.74,11,EAST,259.74,2024,11
O108399,C5466,Headphones,Electronics,1,760.07,7,north,760.07,2025,7
O108400,C3167,Headphones,Electronics,2,238.84,1,EAST,477.68,2025,1
O108401,C2381,Laptop,Electronics,3,235.85,1,North,707.55,2025,1
O108402,C3646,Book,Stationery,3,434.86,10,North,1304.58,2024,10
O108403,C4240,Phone,Electronics,4,376.27,4,EAST,1505.08,2025,4
O108404,C1352,Laptop,Electronics,4,450.26,10,SOUTH,1801.04,2024,10
O108405,C1774,Headphones,Electronics,4,486.64,12,east,1946.56,2024,12
O108406,C3332,Watch,Fashion,2,447.06,1,north,894.12,2025,1
O108407,C2937,Book,Stationery,2,254.44,3,EAST,508.88,2025,3
O108408,C3049,Bag,Fashion,4,723.57,6,east,2894.28,2025,6
O108409,C4263,Shoes,Fashion,3,821.68,3,West,2465.04,2025,3
O108410,C1887,Shoes,Fashion,2,391.06,3,North,782.12,2025,3
O108411,C4794,Bag,Fashion,3,833.81,7,North,2501.43,2025,7
O108412,C5093,Watch,Fashion,3,338.13,4,EAST,1014.39,2025,4
O108413,C2395,Watch,Fashion,1,854.94,12,West,854.94,2024,12
O108414,C1615,Shoes,Fashion,4,326.06,1,West,1304.24,2025,1
O108415,,Phone,Electronics,1,210.78,5,north,210.78,2025,5
O108416,C1755,Bag,Fashion,4,74.25,12,SOUTH,297.0,2024,12
O108417,C5825,Headphones,Electronics,4,303.06,12,north,1212.24,2024,12
O108418,C2494,Watch,Fashion,3,648.82,9,EAST,1946.46,2025,9
O108419,C2584,Phone,Electronics,4,440.42,7,SOUTH,1761.68,2025,7
O108420,C4439,Book,Stationery,3,96.69,4,West,290.07,2025,4
O108421,C5473,Book,Stationery,3,6.0,8,SOUTH,18.0,2025,8
O108422,C5024,Watch,Fashion,4,912.9,7,North,3651.6,2025,7
O108423,C5968,Shoes,Fashion,3,79.64,1,east,238.92000000000002,2025,1
O108424,C4489,Shoes,Fashion,3,895.96,3,West,2687.88,2025,3
O108425,C2897,Watch,Fashion,3,629.61,6,north,1888.83,2025,6
O108426,C5418,Book,Stationery,2,868.11,9,east,1736.22,2025,9
O108427,C1941,Headphones,Electronics,3,34.7,5,north,104.10000000000001,2025,5
O108428,C2451,Laptop,Electronics,2,789.55,7,West,1579.1,2025,7
O108429,C3608,Book,Stationery,2,89.91,12,North,179.82,2024,12
O108430,C3772,Bag,Fashion,3,662.06,1,EAST,1986.1799999999998,2025,1
O108431,C4683,Bag,Fashion,3,578.54,9,West,1735.62,2025,9
O108432,C1187,Phone,Electronics,2,40.05,12,east,80.1,2024,12
O108433,C5821,Shoes,Fashion,2,843.16,11,West,1686.32,2024,11
O108434,C4511,Watch,Fashion,3,996.47,4,North,2989.41,2025,4
O108435,C1974,Laptop,Electronics,3,396.07,5,east,1188.21,2025,5
O108436,C1500,Phone,Electronics,4,709.44,2,EAST,2837.76,2025,2
O108437,C5067,Book,Stationery,2,415.24,11,North,830.48,2024,11
O108438,C4318,Laptop,Electronics,2,764.13,11,North,1528.26,2024,11
O108439,C2200,Bag,Fashion,4,833.36,1,West,3333.44,2025,1
O108440,C1126,Phone,Electronics,2,276.58,11,North,553.16,2024,11
O108441,C1018,Shoes,Fashion,1,155.8,5,SOUTH,155.8,2025,5
O108442,C2176,Laptop,Electronics,2,845.46,5,EAST,1690.92,2025,5
O108443,C2400,Headphones,Electronics,4,917.03,4,north,3668.12,2025,4
O108444,C3861,Headphones,Electronics,1,94.65,1,east,94.65,2025,1
O108445,C2304,Watch,Fashion,3,124.11,11,east,372.33,2024,11
O108446,C4222,Headphones,Electronics,4,936.05,8,North,3744.2,2025,8
O108447,C3998,Laptop,Electronics,4,293.38,1,EAST,1173.52,2025,1
O108448,,Laptop,Electronics,3,234.11,5,SOUTH,702.33,2025,5
O108449,C4664,Laptop,Electronics,4,393.1,11,east,1572.4,2024,11
O108450,C3170,Headphones,Electronics,2,502.95,11,east,1005.9,2024,11
O108451,C2231,Watch,Fashion,3,-50.0,6,east,-150.0,2025,6
O108452,C5283,Headphones,Electronics,4,783.72,3,North,3134.88,2025,3
O108453,C2427,Headphones,Electronics,3,736.67,4,EAST,2210.0099999999998,2025,4
O108454,C5674,Phone,Electronics,3,221.93,10,North,665.79,2024,10
O108455,C5651,Headphones,Electronics,3,351.52,3,east,1054.56,2025,3
O108456,C4741,Headphones,Electronics,1,201.24,1,east,201.24,2025,1
O108457,C1323,Phone,Electronics,4,930.58,12,West,3722.32,2024,12
O108458,C5376,Headphones,Electronics,1,848.33,9,east,848.33,2025,9
O108459,C3199,Bag,Fashion,4,574.96,6,SOUTH,2299.84,2025,6
O108460,C5988,Watch,Fashion,2,716.55,1,West,1433.1,2025,1
O108461,C5478,Laptop,Electronics,2,884.16,3,EAST,1768.32,2025,3
O108462,C2297,Headphones,Electronics,2,329.3,3,east,658.6,2025,3
O108463,C1309,Watch,Fashion,4,448.26,5,West,1793.04,2025,5
O108464,C1277,Book,Stationery,3,737.25,8,West,2211.75,2025,8
O108465,C2882,Phone,Electronics,3,382.86,2,EAST,1148.58,2025,2
O108466,C5442,Bag,Fashion,1,210.85,10,east,210.85,2024,10
O108467,C5900,Phone,Electronics,1,730.65,10,West,730.65,2024,10
O108468,C3054,Watch,Fashion,2,477.18,12,north,954.36,2024,12
O108469,C3390,Laptop,Electronics,1,562.43,12,north,562.43,2024,12
O108470,C3442,Book,Stationery,4,98.15,12,West,392.6,2024,12
O108471,C3766,Book,Stationery,4,60.11,1,north,240.44,2025,1
O108472,C5994,Watch,Fashion,1,501.72,9,east,501.72,2025,9
O108473,C1540,Laptop,Electronics,1,524.98,2,North,524.98,2025,2
O108474,C3322,Laptop,Electronics,1,227.88,1,east,227.88,2025,1
O108475,C5470,Headphones,Electronics,1,597.41,11,EAST,597.41,2024,11
O108476,C1293,Shoes,Fashion,2,812.63,12,EAST,1625.26,2024,12
O108477,C4615,Laptop,Electronics,2,841.93,7,North,1683.86,2025,7
O108478,C2466,Watch,Fashion,1,271.69,3,West,271.69,2025,3
O108479,C5456,Bag,Fashion,4,727.39,7,North,2909.56,2025,7
O108480,C4198,Phone,Electronics,2,750.42,8,North,1500.84,2025,8
O108481,C5417,Phone,Electronics,4,965.31,4,east,3861.24,2025,4
O108482,C2529,Headphones,Electronics,3,76.62,12,EAST,229.86,2024,12
O108483,C4702,Laptop,Electronics,4,681.47,1,east,2725.88,2025,1
O108484,C1638,Shoes,Fashion,1,92.73,1,North,92.73,2025,1
O108485,C1520,Book,Stationery,3,611.35,11,north,1834.0500000000002,2024,11
O108486,C4779,Headphones,Electronics,2,640.82,7,North,1281.64,2025,7
O108487,C5359,Book,Stationery,2,609.46,1,West,1218.92,2025,1
O108488,C5439,Laptop,Electronics,3,657.98,2,West,1973.94,2025,2
O108489,C5707,Laptop,Electronics,4,671.83,2,North,2687.32,2025,2
O108490,C5143,Laptop,Electronics,2,240.35,12,EAST,480.7,2024,12
O108491,C2260,Phone,Electronics,1,772.08,11,EAST,772.08,2024,11
O108492,C2060,Book,Stationery,3,397.89,7,north,1193.67,2025,7
O108493,C5725,Bag,Fashion,1,861.33,11,North,861.33,2024,11
O108494,C1312,Phone,Electronics,3,916.95,8,east,2750.8500000000004,2025,8
O108495,C5359,Headphones,Electronics,2,337.08,11,SOUTH,674.16,2024,11
O108496,C5295,Shoes,Fashion,4,699.55,7,North,2798.2,2025,7
O108497,,Bag,Fashion,3,259.39,11,North,778.17,2024,11
O108498,C2945,Shoes,Fashion,3,582.19,7,north,1746.5700000000002,2025,7
O108499,C3206,Headphones,Electronics,1,763.24,6,north,763.24,2025,6
O108500,C3952,Phone,Electronics,2,585.15,6,West,1170.3,2025,6
O108501,C4196,Shoes,Fashion,1,68.31,2,EAST,68.31,2025,2
O108502,C3718,Phone,Electronics,2,607.13,1,north,1214.26,2025,1
O108503,C5662,Bag,Fashion,1,340.21,6,North,340.21,2025,6
O108504,C2022,Bag,Fashion,3,889.23,1,EAST,2667.69,2025,1
O108505,C5438,Bag,Fashion,1,403.89,11,West,403.89,2024,11
O108506,C3806,Watch,Fashion,4,998.84,7,SOUTH,3995.36,2025,7
O108507,C3198,Watch,Fashion,2,66.36,8,EAST,132.72,2025,8
O108508,C5289,Book,Stationery,2,396.9,7,north,793.8,2025,7
O108509,C5862,Shoes,Fashion,3,393.12,10,east,1179.3600000000001,2024,10
O108510,C2149,Shoes,Fashion,2,712.45,11,north,1424.9,2024,11
O108511,C3409,Book,Stationery,4,122.53,1,north,490.12,2025,1
O108512,C3020,Book,Stationery,1,990.64,9,SOUTH,990.64,2025,9
O108513,C2090,Phone,Electronics,3,361.91,8,east,1085.73,2025,8
O108514,C5719,Watch,Fashion,4,81.83,8,north,327.32,2025,8
O108515,C4206,Bag,Fashion,2,262.68,5,east,525.36,2025,5
